"","Mi.LD1","Ma.LD1","Mo.LD1","Ne.LD1","De.LD1","B.LD1","T.LD1","NK.LD1"
"ENSMUSG00000044994",0.00133209208887305,0.00257522486578994,0.00639591459227621,0.00158795582269577,0.000292265506221877,0.0052910476745521,0.00543560849034711,0.00887154042461025
"ENSMUSG00000044997",0.000172943641084798,0.00046139547000471,0.00278848165531122,0.00190057673916383,0.000781167809634472,0.00412418868062432,0.00240505121767026,0.00351737262784344
"ENSMUSG00000045004",0.00164206629183099,0.00143876004934916,0.00551657561490288,0.000591245208390126,0.00365706767855942,0.00666323388955497,0.00300847978746643,0.00281756342681473
"ENSMUSG00000045005",0.0013754681710726,0.00192397894031375,0.00263379840114104,0.0014581198554913,0.00202184478782982,0.00365063058313043,0.00230714012133403,0.001839556997945
"ENSMUSG00000045007",0.0013636857379476,0.00111969503194212,0.000391585849681692,0.00026533225502913,0.00370687317304512,0.00914302605294454,0.000328830910351263,0.00280440610787204
"ENSMUSG00000045008",0.00356038165986165,0.00350943998894602,0.00149405249981232,0.0079166516340184,0.00178181183754601,0.00727457277878398,0.000139823613520957,0.00219247385413231
"ENSMUSG00000045009",0.00264778146459271,0.00337853384960842,0.00127101295259484,0.00418784896875794,0.000448872895714135,0.00350776265118076,0.000292532066044753,0.00369196727107622
"ENSMUSG00000045013",0.00407352815658206,0.00141674355971007,0.000189174634337871,0.00904472276152389,0.00143166942051911,0.00958657213697321,0.00637532094628609,0.00137534222755737
"ENSMUSG00000045019",0.00338882735294778,0.00202449524859168,0.00102929978770471,0.00468077252635541,0.000799463603240572,0.00241666991630951,0.000569213969678832,0.00404549128172869
"ENSMUSG00000045022",0.00407269087858664,0.00426262585653753,0.00265655804719187,7.28321533196891e-05,0.00277243686547396,0.000979123389046888,0.00672886090942772,0.00674751602668019
"ENSMUSG00000045027",0.00320419570860492,0.00563717027317731,0.00517888845709046,0.00811676714402014,0.00322579630136376,0.00113696168010024,0.000349277799550148,0.0114563776586644
"ENSMUSG00000045030",0.00173150235443437,0.000773241885108985,0.00176332283361625,0.00250378479340526,0.0015494727047259,0.00840498595428225,0.000190492483124031,0.000149262440963817
"ENSMUSG00000045031",0.000291339947027772,0.000473920860220763,0.00110525635835072,0.00104443883383759,0.00230300922281099,0.000571894082361931,0.000887461619398764,0.00110069430506384
"ENSMUSG00000045034",0.00346205334318023,0.000450847785706003,0.00171807591506861,0.00305405763986327,0.000312098555375902,0.00612348123967196,0.00287115229119845,0.00173237493430497
"ENSMUSG00000045036",0.00472261078724483,0.00983209185801997,0.0174972561243985,0.00601156238196892,0.00152053149079758,0.0176507394116844,0.00566671470627626,0.00652783811114684
"ENSMUSG00000045038",0.000575392988172012,3.53410885223942e-05,0.000913993159862865,0.000770234963352454,0.00136163473586489,0.000482576989852976,0.000410182363992708,0.00114727298065832
"ENSMUSG00000045039",0.00144123695915038,0.00293646908007731,0.00035850642420883,0.000345441927998478,0.00108700849595103,0.00394904089139878,0.000682457388974689,0.000146561116063827
"ENSMUSG00000045045",0.00260750908899656,0.00290208572753292,0.000479314729183305,0.00494336028574416,0.00345259162799536,0.00393030077904971,0.00136827233969378,0.0043284033067903
"ENSMUSG00000045052",0.00436979215768035,0.00304200847840451,0.00546385798790399,0.00108075479207879,0.00172913089603128,0.00369844944722354,0.00249459414071954,0.0069022548766176
"ENSMUSG00000045053",0.00137954917721267,0.000406677928488129,0.000749576414560436,0.00576748372872485,0.00239413282032989,0.00327596683237555,0.000126639420397451,0.000775269766358471
"ENSMUSG00000045062",0.00217180992225211,0.000611147953300444,0.000410893069555335,0.00580047824425645,0.00404371676715466,0.00307848402472806,0.00280085662037834,0.00322929914103783
"ENSMUSG00000045064",0.00258585103930145,0.00312687614182935,0.00130308981865853,0.00742523483045223,0.00183771674350442,0.00325311164200713,0.00243418491562879,0.00411818913517932
"ENSMUSG00000045071",0.00253998353519546,0.00138018911018755,0.0038697472306611,0.000863321213873548,0.0025064717284091,0.00388519255752341,0.000248271782084396,0.00331992418086772
"ENSMUSG00000045078",0.000234102054434847,0.000241798849953957,0.00021473197055625,0.00060663080341278,0.000502866304183783,0.000335485835364668,0.00171992299785927,8.55063120507428e-05
"ENSMUSG00000045083",0.00449990726855466,0.00522401435783314,0.00757678820011625,0.00317484594204785,0.00080344887701134,0.0115331021385609,0.000903044311800164,0.00617809265404968
"ENSMUSG00000045087",0.000118761660159079,0.000166068183767274,0.00161562818664316,0.00120060975444656,0.000534300330336766,9.81192026900512e-05,0.000295075008232283,0.00101905616157811
"ENSMUSG00000045091",0.00353380545027315,0.000363256764950209,0.00124110879913386,0.00391659707053888,0.00359203555898081,0.00526647100479526,0.00366155019546428,0.000618602130843215
"ENSMUSG00000045092",0.000288327876885691,5.92957132475374e-05,0.000405891687362191,0.000133060255347979,0.000336233453104931,0.000313964821155811,0.000684026568285725,0.000224660629657688
"ENSMUSG00000045094",0.000533205223992314,0.000117030681691675,0.00549338294011174,3.80419102193448e-05,0.000557890248719991,0.000343455952394263,0.000214413145318961,0.000185186694442936
"ENSMUSG00000045095",0.0056997503184385,0.00273571018674951,0.00123498896320599,0.00320056238062897,0.000309689689099262,0.00523160735152983,0.000378301885607059,0.000663124473825194
"ENSMUSG00000045098",0.000722834629820761,0.000904204273290132,0.00074383369658986,0.000358667187933702,0.000101389899235087,0.00101345891901078,0.0015096171632164,0.00239941314121137
"ENSMUSG00000045100",0.00210247575678239,0.00255327547237671,0.00151046148735928,0.0023464346105821,0.000221371943557267,0.00139770853877963,0.000970096052136809,0.000721619894875918
"ENSMUSG00000045102",0.000780490949709236,0.000518006284865629,0.00421860688922479,0.000916821197927045,0.000595198850006575,0.0050723932498688,0.00156852283057501,0.00108570367277108
"ENSMUSG00000045103",0.000819242527095791,0.00428046123535363,0.00888221729469827,0.00812327634525371,0.00248408411521195,0.00306663717091395,0.00173199273122689,0.000889426004742469
"ENSMUSG00000045106",0.00730648646902217,0.00503760796502715,0.00550220385711496,0.00154064838940217,0.00832614073426029,0.00104380408158637,0.00126566584147198,0.00955126466956474
"ENSMUSG00000045107",0.00212453428588022,0.000234777284916569,0.00144390162919721,0.00601028550770366,0.00316384038518689,0.00370729384083004,8.63941884342737e-05,0.00119060191733823
"ENSMUSG00000045109",0.00609684343614595,0.00075890977604034,0.0015810176998192,0.00044405332337326,0.00156417788460053,0.00132412297747459,0.00087546745439155,0.0086038456734287
"ENSMUSG00000045111",0.00528807391728668,0.000155546658608454,0.0121329690606018,0.00125679463916226,0.00865212685144965,0.00485648921031469,0.00337249102401131,0.00176381420000691
"ENSMUSG00000045114",0.00285646440466562,0.000296955618108463,0.00383661889017084,0.000672445318703272,0.00232568864765235,0.00189858447845962,0.000971561363539232,0.00254770490569963
"ENSMUSG00000045126",0.00209134454254645,0.00174820111278655,0.000164926821561833,5.29869522255823e-05,0.00438716664090421,0.00743208171924514,9.85864594647025e-05,0.0030997504270307
"ENSMUSG00000045128",0.00030518600503911,0.0050742947945676,0.00182268634562622,0.00510516661675642,0.00313509292362646,6.24192202127738e-05,0.000459255575013851,0.000895229449014744
"ENSMUSG00000045132",0.00166384034823343,0.00164942726901961,0.000643201495670293,0.00307359667869782,0.000355056897200753,0.0127679202302564,0.00421017265656172,0.00271662117084688
"ENSMUSG00000045136",0.000821641914533052,0.00103490339190437,0.000242127194876024,0.000610325249589456,0.0033459387678956,0.0003562178030299,0.000529391037277682,0.00409504118849784
"ENSMUSG00000045140",0.000708987347694184,0.00579064153302003,0.00308126586715311,0.00318809325963331,0.00724096133042192,0.00855159192043541,0.00261991411080607,0.00518525081361561
"ENSMUSG00000045148",0.00335322545369978,0.00144962143945021,0.0083355544961494,0.00249038195772752,0.00499018660631945,0.003513514087103,0.00786482943180276,0.00125057748942743
"ENSMUSG00000045150",0.00244225219296726,0.00143928134814008,0.000458195505434966,0.00662354251581929,0.00178713496335476,0.000173622791133461,0.00692530459285015,0.00235320636919766
"ENSMUSG00000045160",0.0012830024190329,0.00242049699127855,0.0035695813432313,0.00379521761782179,0.00212109675561544,0.00428255803025493,0.00118846775019752,0.00480470083074323
"ENSMUSG00000045165",0.000279822325294825,0.000475032945778446,0.000131531334360247,0.00140959585927744,0.000189912903557274,6.68573985746849e-05,9.95496312345254e-05,0.000333091013053578
"ENSMUSG00000045174",0.00309435420691272,0.00297995077303041,0.00409494376078027,0.000728830022640203,0.00231565983103887,0.00199580323757444,0.00334208630348415,8.37377674842966e-05
"ENSMUSG00000045176",0.000229799628895117,0.00198750671245969,0.00206853967852729,0.000502016338420339,0.00125249189915726,0.000976306891047867,0.00172810897832082,0.00147718139840022
"ENSMUSG00000045179",0.000140225402133615,0.00360208170995057,0.00343261244347817,0.000906108570781528,0.00244901581611959,0.00184306133076944,0.00435482021875546,0.003425598534817
"ENSMUSG00000045180",0.00408571447499713,0.00334501160818218,0.013101350423011,0.00458813140037637,0.00391176714488015,0.00330563502298904,0.0042548451705027,0.000408695048428664
"ENSMUSG00000045193",0.00170270169928492,0.00078135407053491,0.00212402135164242,0.000169303627127755,0.00440118766647041,0.00303154923964012,0.000157270405703777,0.00239243461439816
"ENSMUSG00000045201",0.0098960543494766,0.00146185749780393,0.00381080104147143,0.00314985524133181,0.00245616993550155,0.00125138221344833,0.00410336676119676,0.00462313072108396
"ENSMUSG00000045202",0.000760074186737745,0.00469186909614913,0.000178872453308393,0.0091101687083341,0.00589229793961877,0.00387130648033517,0.00466874046198487,0.0154531005881905
"ENSMUSG00000045204",0.00379169342124347,0.00302451029111779,0.00865026127594201,0.00424352169348075,0.00368391613959472,0.00261436704838772,0.000441532082750974,0.000760664928855323
"ENSMUSG00000045205",0.000173342385488632,0.000387610810145305,0.00158000982217581,0.000408143368003651,0.000871690141431535,0.000670994901387219,0.000610343374002487,0.000170124301526249
"ENSMUSG00000045210",0.000871624232589402,0.000291269888980187,0.00294912069733928,0.00133031362432976,0.00234200317314551,0.00147580529841291,0.000119000416791344,0.000900000740487322
"ENSMUSG00000045211",0.00396760841359024,0.000377298104778399,0.0057440456046326,0.00840017300868913,0.00523881175371239,0.00745560366363894,0.00183136672848839,0.00341748406276352
"ENSMUSG00000045215",0.00342125460098041,0.00458249641710546,0.00461534103088346,0.00210138825934159,0.000143745945612988,2.61252431303933e-05,0.00531580967573508,0.00895575859484839
"ENSMUSG00000045216",0.000411131752499133,0.00138768573014911,0.00196451425231678,0.00103228195670472,0.00204304111398688,0.000133290354413123,0.0018876135260547,0.000416926724709227
"ENSMUSG00000045217",0.000132695006095683,0.00162434947538236,0.000719571105513006,0.00688160675949642,0.00167138259701431,0.00435456000170931,0.000913054102184155,0.00314802470324911
"ENSMUSG00000045225",0.00279947521232768,0.0040096667210601,0.00242853841883332,0.00382216260874753,0.00485215091452591,0.00533100439126738,0.0074698448408777,0.00634399621093791
"ENSMUSG00000045232",0.000521661469594635,0.000307472921750923,0.000303926208350556,0.00104069080614597,0.0010900769953252,0.00254797614313509,0.000635532268495605,0.00303494315794547
"ENSMUSG00000045236",0.00109221191694948,0.000214757613077985,0.00387060225286767,0.00612213301096415,0.00371888186605631,0.000277463098257161,0.00341393837421991,0.000813004954611134
"ENSMUSG00000045237",0.00295838857117862,0.00220428917297978,0.00402552473274056,0.00143969206284948,0.00130386786579904,8.47622539805448e-05,0.000505124824889935,4.56118255440118e-05
"ENSMUSG00000045246",5.2422846238849e-05,0.00140992103094307,0.00519493383741252,0.00769259156931591,2.22696847837248e-05,0.0044450929172053,0.00233102412834201,0.00206042537587192
"ENSMUSG00000045248",0.00038933063238854,0.00605863871621053,0.00281999514057528,0.00480319532032069,0.00052841369880655,0.008718845211614,0.00131938901029409,0.00468193013182198
"ENSMUSG00000045251",0.00778422317928218,0.00326260362981923,0.000865488089655737,0.00342215612768662,0.00273055718204488,0.0048635204029776,0.00203200863239502,0.00201801031735379
"ENSMUSG00000045252",0.00149403826130325,0.00546585713469602,0.00317033140368549,0.0015881822077479,0.00266987583735823,0.00261715531800712,0.000318687912358417,0.0034270658706337
"ENSMUSG00000045257",0.00247414210947119,0.00363356502102476,0.00320718637611753,0.00135014920180641,0.00260374950568609,0.0110598194511269,0.00235306004870133,0.00299765655313692
"ENSMUSG00000045259",0.0127195909426927,0.00244680254661668,0.011949050645703,0.0245978536280568,0.00726055061278104,0.0117007955947615,0.00419538640122831,0.00278468568218339
"ENSMUSG00000045267",0.00738581795400205,0.0027887332482695,0.00473584583150944,0.00359289964100603,0.00757534900208872,0.0139488475313277,0.000754990663681599,0.00223413603112339
"ENSMUSG00000045268",0.00109563722318582,0.000534314577756163,0.000284101555359051,0.00012316506082062,0.000271097181939084,0.000483799463985808,0.000411599470224249,0.000592392646188642
"ENSMUSG00000045273",0.000952232346725559,0.0012015174891032,0.00148680540407044,0.000476500015439877,0.0002570780186306,0.000844765573814019,0.000343561471068809,0.00135283177409017
"ENSMUSG00000045275",0.00775848118317537,0.00684874435801188,0.00533218434705344,0.00362198574983771,0.00392316043295027,0.00352635987549857,6.81637737196296e-05,0.000453571308964204
"ENSMUSG00000045281",0.00154661141629593,0.00340756186275901,0.00734440968326535,0.00174204184279485,0.000420709323658899,0.00188076347157783,0.00166548453814887,0.00113130267579957
"ENSMUSG00000045282",0.00251239279649033,0.000190579249497126,0.00269912363145023,0.00313147291644943,9.71352478920805e-06,0.00755223510686788,0.00203843773192062,0.00737771929478705
"ENSMUSG00000045284",0.000539300198141877,0.0026975146267256,0.00235739224678831,0.00454145318337314,0.00190384450141927,0.00115028468807397,0.00133128274486143,0.000270303776049168
"ENSMUSG00000045287",0.000421292565840072,0.00169032328959481,0.000795499669954172,0.000389246029323556,0.00154726637898939,0.000800451316196785,0.00126482326099559,0.000537173111644577
"ENSMUSG00000045288",0.000901820286878683,0.00168928003530174,0.00148577015821475,4.14434612822206e-05,0.00134791975068348,0.00116630554645026,0.000471269120493194,0.000849410207339784
"ENSMUSG00000045291",0.00200379911781645,0.00145573598440746,0.00215299642565058,0.00320874753605412,0.00341528430573094,8.70914871383249e-05,0.00411952203867524,0.00557018213862885
"ENSMUSG00000045294",0.000161892138478538,0.000706600516361538,0.000509670468383501,0.00036172768575075,8.27142603215421e-06,0.000507966070355981,0.000167278467432442,0.000572265449390347
"ENSMUSG00000045302",0.00169525264921938,0.000439306062761823,8.55320239934662e-05,0.00165365993951271,0.000577015680309514,0.000660689492299327,0.00057339863208658,0.000476083944057384
"ENSMUSG00000045306",0.00042545502153843,0.000976642521865509,0.00549603815638513,0.00451524925292711,0.00428647894398288,0.000515708522617957,0.00296235121962686,0.0020780396527918
"ENSMUSG00000045312",0.00220054239401527,0.000176557935160054,0.000733036957697946,0.000271567391054916,0.000496703668149328,0.000310446326923919,0.000626677837534413,0.000706479132614891
"ENSMUSG00000045314",0.00233704173521935,0.00112073615174518,0.00205631202904537,0.00305575445325447,0.00176820094573416,0.00417694369375801,0.000173910595524165,0.00221826260546421
"ENSMUSG00000045316",0.00207210550350627,0.00308903069770514,0.00482833777887671,0.00511795285320172,0.0041471903504111,0.00664542297712206,0.00446439182009262,0.000617387599971116
"ENSMUSG00000045318",0.00863134409794183,0.000567950600585461,0.000980879314693445,0.0064728889127503,0.000384087001360376,0.000920761925187652,0.0002552897319076,0.00135471653030551
"ENSMUSG00000045319",0.000556499964961276,0.00140036661783502,0.00288044096825166,0.00309967947685649,0.00437004017418977,8.69202374877231e-05,0.00023528836565806,0.000254001994066419
"ENSMUSG00000045322",0.000432591373003397,0.000788149969309789,0.000559708399133784,0.000283003330327962,0.000773807398698593,0.000307468404483199,0.00089984632022722,0.000176986183857735
"ENSMUSG00000045326",0.000506697734791433,0.00036979812716165,0.000752711121970191,0.000344979473041303,0.00194181536893623,0.000124339305239121,0.000279530058376183,0.00069817539136352
"ENSMUSG00000045327",0.00495186577180944,0.00259431214094748,0.00367216123120406,0.00959021806478533,0.00430568906592464,0.0126829829219267,0.00812218186050188,0.00179522686807431
"ENSMUSG00000045328",0.000487691006955422,0.000169022060170129,0.0019197831825318,0.000407477094989927,0.00133066295091745,0.000190832212761664,0.000232001663479872,7.31766169728622e-05
"ENSMUSG00000045330",0.000355150232075123,0.000167557131885187,0.00271763506462926,0.00534520939981329,0.00158481562690341,0.00584194701128756,0.00151455438745292,0.00325859484645194
"ENSMUSG00000045331",0.00483073630800813,0.00331141052359011,0.00705779641148995,0.00691098929018121,0.000374579358327767,0.00574445658976249,0.00830504051318439,0.00482420857894837
"ENSMUSG00000045333",0.0012506275615761,0.00329333398540976,0.00148318903675253,0.00383447740715854,0.00196928447976645,0.00171440309923662,0.00282557812539694,0.00898012292767009
"ENSMUSG00000045336",0.00672532780557031,0.00554660885357227,0.0105137187429824,0.00981442929058555,0.00298374741730384,0.00746165223881628,0.00995862149700918,0.00798443310970848
"ENSMUSG00000045337",0.00151462652576317,0.005952922667554,0.0064966035371835,0.00171717847451213,0.00250053392440488,0.00117993158536729,0.0068114645453678,0.0076179427765079
"ENSMUSG00000045340",0.00781112402976575,0.00996977756341972,0.00945454209428685,0.00400122541805633,0.00748775292449648,0.00742121951539895,0.00576378430060162,0.00503787520477005
"ENSMUSG00000045341",0.00184187902839711,0.00333991020011028,0.00115456239625186,0.0102098945698101,0.00187000918001033,0.00836207569565467,0.00520743420382632,0.0076683359530456
"ENSMUSG00000045348",0.0042364141883186,0.00226596910860763,0.0047595154549022,0.000143427755477194,0.000200079631254293,0.00212447127617054,0.000301162857921392,0.00425281277093467
"ENSMUSG00000045349",0.000944969485054559,0.00205778665054555,0.00264158893098797,0.0040154528009917,0.00351045528672067,0.00238200090488021,0.000412382324815056,0.000139435881304344
"ENSMUSG00000045350",0.00392678908055377,0.00327603715497018,0.00358658429813921,0.00302412462682405,0.000108731427907206,0.00606859282405638,0.00316022383863935,0.00760990694844217
"ENSMUSG00000045362",0.000147494479224028,0.000320312629882313,0.00041153511080621,0.00078086827811226,0.00172980344944313,0.00012487823586794,0.00220859567695344,0.000277316077596552
"ENSMUSG00000045364",0.000851237189512034,0.00293923551832599,0.00415108107256573,0.00106423881411943,0.00244594258157752,0.000715432014658563,0.0033966712665994,0.00545180814665271
"ENSMUSG00000045374",0.00130844483718742,0.000216782225593255,0.000445903619059642,0.000327905953509903,0.000296333464891102,0.00111533612111702,0.00179799393255006,0.000521737082775849
"ENSMUSG00000045377",0.00151315906864974,0.000285948179234763,0.000400681673487778,0.000285375735465384,0.000710294872197918,1.60000713008774e-05,0.00141134435031844,0.00101980157984408
"ENSMUSG00000045378",0.000457407020375438,0.00401930464102005,0.000655866356473601,0.00316063838589577,0.00359408181991155,0.00677446885703344,0.00531633281178404,0.000888016661367631
"ENSMUSG00000045381",0.00206242030483917,0.00109983275989265,0.0027500647062291,0.00129671584420603,0.00704022286918995,0.00409297095664055,0.00208152676694666,0.00164170099873446
"ENSMUSG00000045382",0.00236899266756965,0.000504048599297906,0.000803391231959058,0.00113549448058286,0.000994965472940773,0.00010839675182684,0.000370814569143124,0.000269326301876102
"ENSMUSG00000045392",0.00313261117539973,0.00429454377010486,0.00150670954286568,0.00159302670737441,0.00325615795299744,0.00638217133200668,0.00311375011893894,0.000813855922890627
"ENSMUSG00000045394",0.000170941472998492,0.000145714568103951,0.00154370148090235,4.52429624273652e-05,0.00043097022514336,0.000867566507974253,0.000106777489945712,0.000346021149606669
"ENSMUSG00000045395",0.0041956383710419,0.000650257303072843,0.00519508742651911,0.00149902363480535,0.00527769871069567,0.000124133254040557,0.00675202816601525,0.00257329657428606
"ENSMUSG00000045404",0.00184820200784131,0.00110632298966813,0.000959861133303085,0.000893556693786785,7.75460863850981e-05,0.00124967186543539,0.000787909280817983,0.000189496032350509
"ENSMUSG00000045409",0.000298972123875498,0.000351200268826956,0.000550531227015649,0.00188959349479525,0.0015715340984258,0.00137132064097987,0.000260136156286634,0.000629353892740887
"ENSMUSG00000045410",0.00177821526047283,0.00210477533477522,0.000259202601281285,0.000418760077060511,0.000898555301463639,0.000278594054787398,0.000492791799559427,0.00109651810450696
"ENSMUSG00000045411",0.000127233799565704,0.00123341015054808,0.000343889678587949,0.000946220459535043,0.00188039938826252,0.000376193008714908,0.00075343973696982,0.000363415404177409
"ENSMUSG00000045414",0.000806102711868544,0.000917791558941618,0.00149145836633713,0.00104475609042209,0.000389304408190959,0.000366677057983798,0.00129863867547893,0.00612552130354168
"ENSMUSG00000045417",0.00678196553955411,0.000719605238230054,0.0050817646594826,0.00992588349694717,0.00302660834277043,0.00212844338645442,0.00583386930080845,0.00377400403064504
"ENSMUSG00000045421",0.00489269003727471,0.00297052954736231,0.00455729262577037,0.0133173923999921,0.00243956586552294,0.00634676276204002,0.0031682519395597,0.000691554976844132
"ENSMUSG00000045427",0.00129995454152941,0.00173626987226978,0.0012209706194649,0.00190331892387792,0.000598365105785459,0.00146570439760339,0.00054507197584987,0.000154782561910373
"ENSMUSG00000045435",0.00316715132825259,0.00251308251839317,0.00248935483168173,0.00181169082846685,0.00140129161102252,0.00339172304591341,0.000327797429739475,0.000331162384378552
"ENSMUSG00000045438",0.00203545491034712,4.11031421848387e-05,0.0040693228223642,0.000437947048993226,0.00421207406121785,0.00137157113176863,0.000348205616215682,0.00121703802756427
"ENSMUSG00000045440",0.00244082177936523,0.00433861070136376,0.00669052702978517,0.000687590727809199,0.00123445699151267,0.00386471656734693,0.000975098202719494,0.000457624176165246
"ENSMUSG00000045441",0.000640207704380676,5.63853088257582e-05,0.00113132118728223,0.00277994759100653,0.000370110869775576,0.00023574627228916,0.00330048532654145,0.00115394665245688
"ENSMUSG00000045463",0.00209938230303693,0.000245048763702993,0.00493186935197038,0.00642118816886469,0.00552772171015454,0.00433425191640584,0.00109378214281039,0.00248600475376706
"ENSMUSG00000045466",0.00203492278783622,0.00101518216302397,0.00429816560958453,0.00327220340216424,0.00359409653253972,0.00291590784577592,0.00338612383155007,0.0012924533832814
"ENSMUSG00000045467",0.00626792002748802,0.00695194966072082,0.00796169582860556,0.0006348035938068,0.00308750479312458,0.00309868806361608,0.00270876409374577,0.0047462584492022
"ENSMUSG00000045471",0.0123255173341189,0.00438704950982508,0.00207601749289308,0.000879314718576912,0.00691960656825042,0.00173101708225259,0.00408220927905188,0.000131339470091423
"ENSMUSG00000045474",0.00136450960815798,0.00014342859931871,0.00331823034169645,0.00402306398447612,0.0045251056444757,0.0060114287996737,0.00493594530473001,0.0038662225032422
"ENSMUSG00000045475",0.00733784691476503,0.00436129341807775,0.00363366094217373,0.000455447078372026,0.00887670551818423,0.00769170473285481,0.004969481729782,0.0111222731367312
"ENSMUSG00000045479",0.00119098397903666,0.0042104400606047,0.00214204075118216,0.00436440022260555,0.00487419395818371,0.00937540224391166,0.00303558263143142,0.00840632013124649
"ENSMUSG00000045482",0.00206873023529122,0.000111286743334911,0.00111470216645161,0.00161943803831568,7.30904599053267e-05,0.000469011237338765,0.00206370675976901,0.000237466478097003
"ENSMUSG00000045493",0.000730821862245131,0.0030694410039372,0.00470824880772512,0.00546279469203585,0.00213487043158921,0.00371583384700826,0.00549839685242323,0.00488031606949719
"ENSMUSG00000045498",0.00645608664667349,0.00557108721003788,0.00767155876141103,0.0183862030690474,0.00149062137496455,0.0127635602554153,0.0094897796636032,0.00384588287964819
"ENSMUSG00000045502",0.000691579672852645,0.0017395122092287,0.000469835042113471,0.000825249635929397,0.00103052805067145,0.000244536032242067,0.000471451569289017,0.000493069702808742
"ENSMUSG00000045503",0.00199831552762595,0.000934508070869624,0.000517936564040714,0.00368871033556222,0.000371578516067734,0.00153729205127205,0.00149897094694194,0.00301840308137199
"ENSMUSG00000045508",0.000976868012868512,0.00650300442113396,0.00496079650471882,0.00448747228492841,0.00620490296262322,0.00249088002120909,0.000485887772715764,0.000520223449202257
"ENSMUSG00000045509",0.000599076324523448,0.00155514846180205,0.000686998290580778,0.00170311932729154,0.00354168878893949,0.000170187446996386,0.00371855703465683,0.00193083527868737
"ENSMUSG00000045514",0.00744757378207817,0.00468689857947129,0.00643880950970594,0.00254032579185982,0.00269552752502427,0.000852048589187385,0.00379287809311677,0.00124452442439342
"ENSMUSG00000045515",0.00222726371808132,0.0027534929904968,0.000868174769389867,0.00144428216552686,0.00252506469862197,0.000433702447964508,0.000129788366352195,0.00199911494261907
"ENSMUSG00000045518",0.00057612673358304,0.0018379844982678,0.0016317359473547,0.00121409309602554,0.00101739001254803,0.00324883202684016,0.00270234034186964,0.00125911418851151
"ENSMUSG00000045519",0.00424724369679132,0.00145747892939603,0.00406912242416663,0.00206551938365994,0.0011617599843906,0.0102754509015577,0.000803172914900263,0.00285860751613956
"ENSMUSG00000045521",0.00640028920850875,0.00098796673376496,0.00313354792264145,0.0127951373005661,0.00581756921655423,0.0101725593429601,0.00637314656097646,0.015512589216626
"ENSMUSG00000045528",0.00287864897959301,0.00109912374701819,0.0054556955528873,0.00420856883020336,0.00159369663138846,0.00500970266857525,0.00663526124448959,0.00441630172220962
"ENSMUSG00000045532",0.00151141235744363,0.000459737704985386,0.000692328419109852,0.00269575771581394,0.000234771359481762,0.00401926023715059,0.00587128395711674,0.00140226371567043
"ENSMUSG00000045534",0.00175274558041041,0.00172842656695965,0.00293656299529947,0.00293901964385658,0.00297425890942486,0.0080826748160917,0.00317605934239957,0.000497294166689404
"ENSMUSG00000045538",0.00246652948597046,0.000860644774348044,0.0106444214375402,0.00329146995141363,0.00325645918296349,0.00189793444079361,0.00140417059060846,0.00166130806617619
"ENSMUSG00000045539",0.00235673312872762,0.00341812558349209,0.00753291713245966,0.00326106091166815,0.00359182484713364,0.0106897843313323,2.73339600643256e-05,0.00443181723439982
"ENSMUSG00000045540",0.00102773075501243,0.00052950245605237,0.00735222730836159,0.00561168612043024,0.0050636794597498,0.0121596079963616,0.00274487752754876,0.00334373275360444
"ENSMUSG00000045545",0.000282598971544359,0.000448066152152178,0.00063553374937342,5.19185032836795e-05,0.00108368738426587,0.000189903000081172,0.000373597778619498,0.000169865647380462
"ENSMUSG00000045551",0.000113704332231199,0.000616304155847533,1.38615197919099e-05,0.00139201236383869,0.000640950798275188,7.84134054380563e-05,5.93787421761284e-05,1.28186232260639e-05
"ENSMUSG00000045555",0.000158352608156815,0.00157761349845392,0.00152507071705147,0.00324137252193731,0.00301136116526067,0.000242190027127408,0.000215925367610512,0.00588807204507234
"ENSMUSG00000045559",0.010347231780881,0.0103759347989514,0.0121583440875971,0.00133179505909482,0.00654535438198877,0.00427763583728495,0.012960331288563,0.00300219753157183
"ENSMUSG00000045566",0.00246421061278732,0.00143210761637128,7.28498079509428e-05,0.00918413228029065,0.00166426314195032,0.00410106050751101,0.00402823046688838,0.00355185757598456
"ENSMUSG00000045569",0.0110096728189491,0.0050727620615149,0.00997718852977427,0.00162192440817481,0.00133264348302343,0.00706077763770533,0.00215672378473692,0.00484327351639002
"ENSMUSG00000045573",0.000206769514822085,0.000391260704566061,0.000120175332253609,0.00390308093210137,0.00152235662282178,0.000241359067049859,0.00239029342150006,0.000268823318498066
"ENSMUSG00000045575",0.00139398340618897,0.00235711925712399,0.00204175712994001,0.00129133060051611,0.00484459576321423,0.00980135447465648,0.00120224028921572,0.00253236611228721
"ENSMUSG00000045576",9.4547738963845e-05,0.000218615176909151,0.000357761469713159,0.000463496757270029,0.00107888829189403,0.00316344172011137,0.000265711056696296,0.00070266057699038
"ENSMUSG00000045581",0.0107260027228114,0.00648992237466508,0.00415207703643919,0.0102631122020527,6.69648429210357e-05,0.00356759901126329,0.00780767195315784,0.00967294221964278
"ENSMUSG00000045584",0.00544612873500174,0.00325685738327982,0.00839200462171475,0.00618000165944669,0.0142769834712289,0.0189802057979774,0.0041277926990062,0.00683894491912568
"ENSMUSG00000045587",0.0103817747762291,0.00503597981902215,0.00711425506195553,0.0105651296037449,3.21064164985073e-05,0.00249228021275601,0.000696962961888743,0.00524305829051638
